 i r(i) N(i) N( i<)    N( i<)m      d(x)      %error
  340   0.3400     25   4850   4.850E-02   4.850E-02   1.005E-04
  341   0.3410     25   4875   4.875E-02   4.875E-02   1.681E-05
  342   0.3420     25   4900   4.900E-02   4.900E-02  -7.868E-05
  343   0.3430     26   4926   4.926E-02   4.926E-02   2.087E-05
  344   0.3440     26   4952   4.952E-02   4.951E-02   1.106E-04
  345   0.3450     26   4978   4.978E-02   4.977E-02   1.894E-04
  346   0.3460     26   5004   5.004E-02   5.003E-02   2.560E-04
  347   0.3470     26   5030   5.030E-02   5.028E-02   3.133E-04
  348   0.3480     26   5056   5.056E-02   5.054E-02   3.601E-04
  349   0.3490     26   5082   5.082E-02   5.080E-02   3.979E-04
  350   0.3500     26   5108   5.108E-02   5.106E-02   4.254E-04
  351   0.3510     26   5134   5.134E-02   5.132E-02   4.429E-04
  352   0.3520     26   5160   5.160E-02   5.158E-02   4.517E-04
  353   0.3530     26   5186   5.186E-02   5.184E-02   4.508E-04
  354   0.3540     26   5212   5.212E-02   5.210E-02   4.403E-04
  355   0.3550     26   5238   5.238E-02   5.236E-02   4.204E-04
  356   0.3560     26   5264   5.264E-02   5.262E-02   3.911E-04
  357   0.3570     26   5290   5.290E-02   5.288E-02   3.550E-04
  358   0.3580     26   5316   5.316E-02   5.314E-02   3.110E-04
  359   0.3590     26   5342   5.342E-02   5.341E-02   2.570E-04
  360   0.3600     26   5368   5.368E-02   5.367E-02   1.953E-04
  361   0.3610     26   5394   5.394E-02   5.393E-02   1.261E-04
  362   0.3620     26   5420   5.420E-02   5.420E-02   4.715E-05
  363   0.3630     26   5446   5.446E-02   5.446E-02  -3.666E-05
  364   0.3640     27   5473   5.473E-02   5.473E-02   5.153E-05
  365   0.3650     27   5500   5.500E-02   5.499E-02   1.321E-04
  366   0.3660     27   5527   5.527E-02   5.526E-02   2.016E-04
  367   0.3670     27   5554   5.554E-02   5.553E-02   2.649E-04
  368   0.3680     27   5581   5.581E-02   5.579E-02   3.175E-04
  369   0.3690     27   5608   5.608E-02   5.606E-02   3.618E-04
  370   0.3700     27   5635   5.635E-02   5.633E-02   3.990E-04
  371   0.3710     27   5662   5.662E-02   5.660E-02   4.270E-04
  372   0.3720     27   5689   5.689E-02   5.686E-02   4.448E-04
  373   0.3730     27   5716   5.716E-02   5.713E-02   4.559E-04
  374   0.3740     27   5743   5.743E-02   5.740E-02   4.604E-04
  375   0.3750     27   5770   5.770E-02   5.767E-02   4.550E-04
  376   0.3760     27   5797   5.797E-02   5.794E-02   4.422E-04
  377   0.3770     27   5824   5.824E-02   5.822E-02   4.220E-04
  378   0.3780     27   5851   5.851E-02   5.849E-02   3.954E-04
  379   0.3790     27   5878   5.878E-02   5.876E-02   3.596E-04
  380   0.3800     27   5905   5.905E-02   5.903E-02   3.167E-04
  381   0.3810     27   5932   5.932E-02   5.930E-02   2.689E-04
  382   0.3820     27   5959   5.959E-02   5.958E-02   2.121E-04
  383   0.3830     27   5986   5.986E-02   5.985E-02   1.485E-04
  384   0.3840     27   6013   6.013E-02   6.013E-02   7.931E-05
  385   0.3850     27   6040   6.040E-02   6.040E-02   2.344E-06
  386   0.3860     28   6068   6.068E-02   6.067E-02   8.479E-05
  387   0.3870     28   6096   6.096E-02   6.095E-02   1.593E-04
  388   0.3880     28   6124   6.124E-02   6.123E-02   2.239E-04
  389   0.3890     28   6152   6.152E-02   6.150E-02   2.808E-04
  390   0.3900     28   6180   6.180E-02   6.178E-02   3.322E-04
  391   0.3910     28   6208   6.208E-02   6.206E-02   3.771E-04
  392   0.3920     28   6236   6.236E-02   6.233E-02   4.125E-04
  393   0.3930     28   6264   6.264E-02   6.261E-02   4.415E-04
  394   0.3940     28   6292   6.292E-02   6.289E-02   4.624E-04
  395   0.3950     28   6320   6.320E-02   6.317E-02   4.763E-04
  396   0.3960     28   6348   6.348E-02   6.345E-02   4.859E-04
  397   0.3970     28   6376   6.376E-02   6.373E-02   4.867E-04
  398   0.3980     28   6404   6.404E-02   6.401E-02   4.807E-04
  399   0.3990     28   6432   6.432E-02   6.429E-02   4.698E-04
  400   0.4000     28   6460   6.460E-02   6.457E-02   4.493E-04
  401   0.4010     28   6488   6.488E-02   6.485E-02   4.243E-04
  402   0.4020     28   6516   6.516E-02   6.513E-02   3.927E-04
  403   0.4030     28   6544   6.544E-02   6.542E-02   3.565E-04
  404   0.4040     28   6572   6.572E-02   6.570E-02   3.131E-04
  405   0.4050     28   6600   6.600E-02   6.598E-02   2.634E-04
  406   0.4060     28   6628   6.628E-02   6.627E-02   2.086E-04
  407   0.4070     28   6656   6.656E-02   6.655E-02   1.485E-04
